motor,pwm,t_ms,count_acumulado,delta_count,vel_rad_s
E,255,60,125,72,"5.235988,"
E,255,80,212,87,"6.326818,"
E,255,100,327,115,"8.363037,"
E,255,120,455,128,"9.308423,"
E,255,140,603,148,"10.762866,"
E,255,160,763,160,"11.635529,"
E,255,189,999,236,"17.162405,"
E,255,220,1268,269,"19.562232,"
E,255,252,1553,285,"20.725786,"
E,255,284,1844,291,"21.162118,"
E,255,316,2137,293,"21.307561,"
E,255,349,2433,296,"21.525730,"
E,255,381,2731,298,"21.671173,"
E,255,413,3029,298,"21.671173,"
E,255,445,3327,298,"21.671173,"
E,255,478,3627,300,"21.816617,"
E,255,510,3926,299,"21.743896,"
E,255,542,4225,299,"21.743896,"
E,255,574,4525,300,21.816617
