motor,pwm,t_ms,count_acumulado,delta_count,vel_rad_s
D,235,550,0,0,0.000000
D,235,574,0,0,0.000000
D,240,0,0,0,0.000000
D,240,20,0,0,0.000000
D,240,40,0,0,0.000000
D,240,60,0,0,0.000000
D,240,80,0,0,0.000000
D,240,100,0,0,0.000000
D,240,120,0,0,0.000000
D,240,140,0,0,0.000000
D,240,160,0,0,0.000000
D,240,180,0,0,0.000000
D,240,200,0,0,0.000000
D,240,220,0,0,0.000000
D,240,240,0,0,0.000000
D,240,260,0,0,0.000000
D,240,280,0,0,0.000000
D,240,302,0,0,0.000000
D,240,326,0,0,0.000000
D,240,352,0,0,0.000000
D,240,376,0,0,0.000000
D,240,402,0,0,0.000000
D,240,426,0,0,0.000000
D,240,451,0,0,0.000000
D,240,477,0,0,0.000000
D,240,501,0,0,0.000000
D,240,526,0,0,0.000000
D,240,551,0,0,0.000000
D,240,576,0,0,0.000000
D,245,0,0,0,0.000000
D,245,20,0,0,0.000000
D,245,40,0,0,0.000000
D,245,60,0,0,0.000000
D,245,80,0,0,0.000000
D,245,100,0,0,0.000000
D,245,120,0,0,0.000000
D,245,140,0,0,0.000000
D,245,160,0,0,0.000000
D,245,181,0,0,0.000000
D,245,200,0,0,0.000000
D,245,220,0,0,0.000000
D,245,240,0,0,0.000000
D,245,260,0,0,0.000000
D,245,280,0,0,0.000000
D,245,301,0,0,0.000000
D,245,326,0,0,0.000000
D,245,350,0,0,0.000000
D,245,376,0,0,0.000000
D,245,401,0,0,0.000000
D,245,426,0,0,0.000000
D,245,451,0,0,0.000000
D,245,475,0,0,0.000000
D,245,501,0,0,0.000000
D,245,526,0,0,0.000000
D,245,550,0,0,0.000000
D,245,576,0,0,0.000000
D,250,0,0,0,0.000000
D,250,20,0,0,0.000000
D,250,40,0,0,0.000000
D,250,60,0,0,0.000000
D,250,80,0,0,0.000000
D,250,100,0,0,0.000000
D,250,120,0,0,0.000000
D,250,140,0,0,0.000000
D,250,160,0,0,0.000000
D,250,180,0,0,0.000000
D,250,200,0,0,0.000000
D,250,220,0,0,0.000000
D,250,240,0,0,0.000000
D,250,260,0,0,0.000000
D,250,280,0,0,0.000000
D,250,300,0,0,0.000000
D,250,326,0,0,0.000000
D,250,350,0,0,0.000000
D,250,376,0,0,0.000000
D,250,401,0,0,0.000000
D,250,425,0,0,0.000000
D,250,451,0,0,0.000000
D,250,475,0,0,0.000000
D,250,500,0,0,0.000000
D,250,525,0,0,0.000000
D,250,550,0,0,0.000000
D,250,576,0,0,0.000000
D,255,0,0,0,0.000000
D,255,20,0,0,0.000000
D,255,40,0,0,0.000000
D,255,60,0,0,0.000000
D,255,80,0,0,0.000000
D,255,100,0,0,0.000000
D,255,120,0,0,0.000000
D,255,140,0,0,0.000000
D,255,160,0,0,0.000000
D,255,180,0,0,0.000000
D,255,200,0,0,0.000000
D,255,220,0,0,0.000000
D,255,240,0,0,0.000000
D,255,260,0,0,0.000000
D,255,280,0,0,0.000000
D,255,300,0,0,0.000000
D,255,325,0,0,0.000000
D,255,350,0,0,0.000000
D,255,375,0,0,0.000000
D,255,400,0,0,0.000000
D,255,425,0,0,0.000000
D,255,449,0,0,0.000000
D,255,475,0,0,0.000000
D,255,500,0,0,0.000000
D,255,524,0,0,0.000000
D,255,550,0,0,0.000000
D,255,574,0,0,0.000000
